ex56631|f 8:2 13:1 30:1 37:2 48:1 58:2 67:1 69:2 73:16 75:7 76:11 90:1 
ex56632|f 3:8 4:2 11:12 14:1 16:2 22:1 26:1 27:8 35:1 38:1 39:1 44:3 46:7 49:1 54:8 57:1 61:3 67:1 73:1 74:1 80:4 82:2 91:1 
ex56633|f 13:1 14:1 25:4 40:3 44:1 86:1 
ex56634|f 2:1 9:2 14:14 16:3 25:14 33:7 36:2 40:20 43:1 48:7 54:2 62:1 66:1 67:2 70:2 72:1 73:2 74:1 86:3 88:4 
ex56635|f 11:1 14:13 16:1 18:1 24:2 25:16 33:1 34:2 36:2 40:3 42:1 48:6 52:1 53:1 54:1 62:2 64:2 67:12 85:1 86:4 88:5 
ex56636|f 8:1 15:5 16:4 22:1 24:2 25:1 27:2 54:2 62:2 67:1 72:2 85:1 91:1 
ex56637|f 2:1 3:1 4:2 13:2 15:1 16:1 19:1 22:2 24:2 26:3 35:1 36:2 41:1 42:9 44:1 48:2 49:2 54:2 58:1 60:16 63:1 66:1 67:4 68:2 70:1 75:1 89:1 
ex56638|f 11:1 13:1 16:4 18:3 22:2 24:2 26:5 32:1 35:2 36:1 39:1 42:10 48:1 49:1 54:5 55:3 60:5 64:2 67:8 68:1 72:1 75:2 82:1 92:1 
ex56639|f 1:5 3:1 4:1 10:2 13:6 14:1 16:4 17:1 18:1 22:2 25:6 29:3 33:4 36:3 38:1 40:1 41:3 42:2 48:1 49:1 53:6 54:3 56:1 62:10 63:2 65:1 66:2 67:2 72:1 74:1 77:6 79:12 86:2 89:2 92:4 
ex56640|f 14:8 24:1 44:1 48:3 67:1 86:5 
ex56641|f 14:7 17:1 20:1 24:1 25:9 32:1 38:1 40:1 42:1 44:1 48:15 53:1 60:2 67:8 70:1 72:3 88:4 92:1 
ex56642|f 9:10 15:3 21:3 24:2 25:1 32:6 48:3 64:13 67:4 73:2 
ex56643|f 2:1 7:1 11:2 17:1 18:1 20:1 25:1 31:3 35:12 38:1 42:1 49:2 54:1 56:7 62:1 66:1 67:1 70:1 75:1 86:1 87:1 92:1 
ex56644|f 14:6 16:2 25:5 33:2 35:1 36:2 40:4 41:2 43:3 54:2 56:12 62:2 65:1 72:1 74:1 80:3 85:2 86:3 87:1 88:1 92:1 
ex56645|f 8:1 9:3 10:5 14:1 15:2 16:1 19:1 20:3 22:2 24:8 25:1 36:2 37:2 38:1 40:2 41:3 48:2 55:2 62:2 64:7 67:7 69:1 70:2 72:1 78:1 83:1 86:1 88:2 90:2 
ex56646|f 2:2 3:3 4:1 11:12 16:1 20:2 24:8 26:1 27:6 28:2 32:1 36:1 38:1 39:1 43:1 46:5 48:1 49:2 52:3 54:8 58:5 61:2 62:1 64:1 66:1 67:1 72:1 80:9 82:1 88:1 92:1 
ex56647|f 10:1 13:1 17:6 20:1 24:1 34:1 36:1 37:1 42:1 44:1 59:1 60:1 64:1 66:1 69:1 70:1 71:4 75:3 79:2 87:3 92:1 
ex56648|f 8:1 14:7 16:1 22:2 25:4 33:4 35:1 36:2 40:19 42:2 49:1 54:2 62:1 66:1 69:1 72:2 92:1 
ex56649|f 8:8 17:1 18:1 24:4 33:1 36:22 41:2 48:2 53:2 62:2 67:9 79:2 
ex56650|f 11:5 32:1 61:1 86:1 
ex56651|f 9:1 11:6 32:1 74:1 
ex56652|f 9:13 11:1 15:5 24:8 25:3 32:10 33:1 34:2 42:2 48:1 64:5 67:4 75:1 
ex56653|f 14:9 24:2 25:6 40:2 41:1 88:1 
ex56654|f 14:1 24:1 25:3 33:1 36:1 40:2 48:1 67:1 86:1 
ex56655|f 30:1 32:3 48:2 57:1 67:2 75:36 86:3 91:1 
ex56656|f 1:1 10:1 12:1 14:2 15:1 40:1 44:2 48:1 50:1 55:1 64:4 67:1 70:2 76:1 85:2 86:7 88:6 90:1 
ex56657|f 1:1 7:2 15:1 62:1 73:1 74:2 75:1 79:2 83:1 
ex56658|f 3:1 18:3 24:1 26:2 28:1 33:1 34:1 38:1 41:3 42:3 44:1 48:1 54:1 60:12 62:2 65:1 67:2 68:1 70:2 71:1 75:1 92:3 
ex56659|f 11:8 15:1 16:2 20:1 22:1 24:3 34:1 42:1 44:1 48:2 49:2 54:4 57:3 66:2 80:2 82:1 92:1 
ex56660|f 8:2 16:1 20:1 24:6 32:1 33:1 34:7 38:1 39:1 40:1 42:1 43:1 48:3 62:2 63:1 67:3 70:1 72:1 83:2 86:1 87:1 
ex56661|f 8:1 11:1 12:1 14:16 25:9 34:1 36:2 40:1 42:1 48:10 65:2 67:1 86:1 92:2 
ex56662|f 8:1 13:10 14:1 18:1 20:4 24:13 32:4 36:4 37:2 38:2 39:1 40:2 41:1 47:7 48:3 50:1 54:1 58:3 64:1 66:1 67:10 68:1 69:4 71:3 73:2 74:1 76:27 78:42 86:1 
ex56663|f 9:2 11:1 14:11 15:1 16:1 21:2 25:6 33:6 34:1 40:12 42:1 43:1 48:4 53:3 54:2 60:1 67:6 70:1 72:1 74:1 76:1 85:1 86:2 87:1 88:3 92:3 
ex56664|f 14:3 24:1 25:1 40:1 43:1 64:2 86:1 88:6 
ex56665|f 7:1 19:3 24:8 30:1 32:2 48:3 67:3 73:1 75:16 76:1 
ex56666|f 8:3 15:3 19:2 25:1 31:2 37:4 38:1 42:1 43:12 56:1 70:5 85:6 
ex56667|f 4:1 7:1 15:12 16:6 20:1 24:4 26:1 33:2 38:1 40:2 41:1 44:1 54:6 55:1 62:2 63:1 64:1 65:1 66:1 67:1 70:1 72:11 73:1 85:1 89:1 92:1 
ex56668|f 8:2 9:3 11:1 14:2 15:4 16:4 17:1 22:1 25:2 33:2 35:1 40:3 48:3 49:1 54:3 62:1 64:14 66:1 67:2 87:1 88:2 
ex56669|f 5:1 24:2 25:5 32:1 44:1 48:1 53:1 59:1 65:1 67:1 76:1 86:1 
ex56670|f 1:3 14:3 16:2 24:2 25:9 40:2 43:1 48:4 55:1 56:1 70:1 77:4 86:1 92:1 
ex56671|f 3:2 4:2 7:1 11:6 16:3 21:1 22:1 26:2 27:2 28:1 34:1 35:1 38:1 42:1 44:2 46:3 48:1 54:14 56:3 60:1 61:2 62:1 64:1 66:1 74:1 80:4 89:1 
ex56672|f 18:2 22:1 24:2 25:1 32:2 36:1 38:1 44:1 47:4 48:2 54:1 55:1 66:4 67:5 71:1 86:1 
ex56673|f 33:4 40:1 67:2 86:2 
ex56674|f 1:5 4:1 13:9 15:1 16:4 17:6 18:7 19:1 22:6 24:1 25:3 29:6 33:3 34:1 36:1 40:2 41:3 42:1 44:1 53:5 54:5 55:1 62:16 64:1 66:5 73:2 77:4 79:1 86:2 87:2 91:1 92:3 
ex56675|f 14:6 15:2 24:1 25:2 29:1 33:1 40:1 48:6 53:1 55:1 62:2 67:2 76:1 86:2 88:2 89:1 
ex56676|f 14:9 15:1 21:1 24:1 25:2 33:2 37:1 40:12 43:1 48:1 64:1 70:1 74:2 86:1 
ex56677|f 4:1 10:2 13:2 15:2 16:5 17:6 18:2 19:3 20:2 22:8 23:7 24:13 25:6 27:1 32:10 33:5 37:1 38:6 39:1 40:1 41:1 44:6 50:7 53:1 54:1 55:2 56:2 59:1 61:1 62:4 63:1 64:2 65:2 66:10 67:9 70:9 71:1 72:3 76:7 77:1 80:2 82:2 83:1 85:2 86:33 87:2 88:4 89:4 
ex56678|f 1:5 3:1 11:1 14:19 15:2 16:2 24:4 25:10 31:1 33:1 35:1 37:1 38:4 40:21 44:1 46:1 48:10 50:5 53:1 54:1 62:2 65:1 66:1 67:6 70:4 72:3 74:1 75:1 85:1 86:4 87:3 88:8 90:1 92:3 
ex56679|f 3:3 4:6 9:1 11:15 14:1 15:1 16:1 21:2 22:3 24:11 27:6 31:1 35:1 36:1 38:1 46:3 49:2 52:1 54:6 56:1 58:10 61:1 62:1 64:1 66:2 67:1 75:2 80:9 82:2 89:5 
ex56680|f 1:1 2:1 9:1 11:2 16:1 17:2 22:2 24:20 29:1 30:2 32:4 36:2 39:1 42:1 44:1 45:1 48:1 54:2 55:3 57:1 60:1 62:1 67:7 69:1 70:1 72:2 73:1 75:4 76:13 78:8 83:11 87:1 91:1 
ex56681|f 8:1 13:2 16:4 18:3 20:3 22:1 23:3 24:3 25:1 32:2 34:2 35:1 36:2 38:1 44:1 47:10 50:1 55:3 60:1 62:1 66:1 67:2 68:4 69:1 70:1 71:7 74:2 75:1 78:1 79:1 80:1 83:1 86:1 92:1 
ex56682|f 9:3 14:2 15:1 17:1 24:2 25:1 33:1 36:2 40:1 48:2 63:1 64:13 66:1 67:10 69:1 70:1 85:1 86:4 87:1 88:1 
ex56683|f 1:4 25:3 34:1 38:1 41:1 48:1 49:1 50:1 53:1 56:1 59:4 67:6 70:2 79:5 81:1 86:4 89:1 92:1 
ex56684|f 4:1 13:1 20:1 24:2 25:1 32:2 39:6 45:5 48:1 50:1 56:1 66:1 67:1 69:2 73:1 
ex56685|f 1:3 13:6 15:1 16:1 22:1 25:6 32:2 40:3 41:1 48:1 53:8 55:1 58:1 59:2 62:12 66:1 67:2 70:3 72:2 74:1 79:14 80:1 85:1 86:3 88:2 92:5 
ex56686|f 1:1 8:13 24:5 25:1 36:17 48:2 54:1 62:1 64:1 67:8 
ex56687|f 18:1 24:2 32:2 34:21 62:1 64:1 91:1 
ex56688|f 7:2 10:2 12:1 14:2 16:1 19:1 20:1 25:6 33:2 35:2 36:1 38:2 40:7 42:1 43:11 44:4 48:1 49:2 54:2 62:2 64:1 67:1 70:15 72:1 76:1 85:1 86:1 87:1 88:3 90:2 92:1 
ex56689|f 11:1 12:1 13:2 14:1 16:1 18:4 24:4 26:1 28:1 32:1 33:2 35:1 36:3 38:1 41:1 44:1 47:4 48:4 54:1 55:1 57:1 60:13 62:1 66:6 67:7 78:2 80:1 86:1 87:1 
ex56690|f 9:2 14:11 16:1 18:3 21:1 25:8 29:1 33:2 38:1 40:18 43:1 46:1 48:5 50:1 54:2 62:3 67:2 70:1 72:1 73:1 86:2 88:1 
ex56691|f 1:1 14:3 18:1 24:1 25:2 48:6 67:1 80:1 
ex56692|f 3:1 8:2 13:1 16:7 18:1 20:1 24:1 25:1 26:1 36:2 40:1 41:1 44:1 48:3 53:1 54:4 59:2 61:4 62:2 66:1 67:5 72:1 77:1 85:1 86:2 87:5 89:1 
ex56693|f 3:1 14:5 16:2 24:1 25:6 32:1 33:2 40:3 48:5 66:1 67:1 76:1 86:4 88:4 89:1 
ex56694|f 3:2 4:1 10:4 11:3 14:1 16:5 17:1 18:1 22:3 24:2 25:2 27:2 29:1 30:1 32:2 33:2 34:1 35:4 36:1 37:1 38:5 40:1 41:1 44:2 46:1 47:10 49:5 51:1 54:8 55:6 56:1 58:1 60:1 61:3 62:9 63:1 64:2 66:6 67:4 68:4 70:5 71:7 74:1 75:1 76:2 78:3 79:1 80:20 81:6 82:2 83:1 86:1 89:25 92:1 
ex56695|f 3:1 4:1 7:1 18:2 22:1 24:5 26:10 35:1 39:1 41:1 42:7 54:1 55:1 60:13 67:4 68:3 75:1 76:1 92:3 
ex56696|f 1:1 9:5 14:1 19:1 24:4 25:4 32:9 35:1 36:1 37:1 39:3 45:1 47:2 48:4 50:2 54:1 56:1 63:1 64:13 67:10 71:2 73:1 74:3 85:1 86:11 87:1 88:8 90:1 
ex56697|f 8:13 13:1 14:1 16:1 18:1 20:1 24:1 34:1 36:14 40:1 41:2 48:1 55:1 62:4 64:1 67:8 68:2 79:2 86:1 92:1 
ex56698|f 9:1 15:3 16:1 25:2 31:1 42:2 55:1 59:1 66:1 72:2 74:1 85:1 86:8 88:2 
ex56699|f 14:2 15:11 16:7 17:1 22:2 25:4 33:6 36:1 38:4 40:6 50:1 54:1 55:1 62:5 64:2 65:3 66:1 70:3 72:9 85:4 89:2 
ex56700|f 3:1 4:1 11:1 12:1 13:1 14:2 15:15 16:7 21:4 22:2 25:1 33:2 34:1 36:1 40:4 44:2 53:1 54:4 62:3 65:3 70:4 71:1 72:11 80:1 83:1 85:4 89:3 92:2 
ex56701|f 15:2 16:1 24:2 33:2 34:18 37:1 44:1 46:1 48:1 58:1 62:2 63:1 91:1 92:3 
ex56702|f 14:4 24:1 43:1 56:2 62:1 64:1 70:1 76:1 86:2 88:1 
ex56703|f 8:9 17:2 24:6 33:2 36:9 62:1 67:7 72:1 79:2 
ex56704|f 14:8 23:1 24:2 25:8 33:2 40:9 48:4 53:1 62:2 64:1 86:2 88:6 
ex56705|f 1:5 11:1 14:18 15:2 16:3 24:3 25:14 33:2 35:1 38:1 39:1 40:21 42:1 44:2 48:10 50:1 52:2 53:1 54:2 62:2 65:1 66:2 67:6 70:4 72:1 74:2 75:1 85:1 88:5 92:2 
ex56706|f 9:1 15:1 25:1 86:3 
ex56707|f 1:1 2:1 8:1 9:1 17:1 24:4 48:2 62:1 67:3 73:1 74:1 76:4 78:1 88:1 91:20 
ex56708|f 2:9 3:1 4:5 7:1 11:18 16:2 17:1 18:9 19:2 20:2 21:1 22:1 24:1 26:3 27:7 28:1 29:1 32:1 33:2 35:11 36:1 38:1 41:1 48:2 49:17 54:6 55:1 58:7 60:1 62:1 64:6 66:3 69:1 70:1 72:2 75:3 76:2 79:2 80:7 82:2 87:2 90:9 
ex56709|f 3:2 4:1 5:1 9:11 10:1 12:1 15:3 16:2 18:4 24:5 25:1 32:6 33:1 40:1 48:1 54:3 62:1 64:10 67:4 70:1 72:1 76:1 81:1 89:2 
ex56710|f 12:1 16:3 25:11 27:1 30:1 33:4 40:6 41:2 44:3 53:1 54:3 62:1 70:2 72:2 86:3 87:1 92:2 
ex56711|f 2:1 3:13 4:5 10:2 11:11 13:1 15:1 16:3 20:2 21:2 22:1 24:1 26:1 27:11 28:1 29:1 32:1 43:1 46:6 49:3 54:6 60:1 61:4 70:1 73:1 75:1 79:1 80:1 82:2 83:1 89:3 
ex56712|f 3:3 4:2 11:6 16:1 19:1 22:1 26:2 27:4 36:1 38:1 44:1 54:4 60:1 61:1 76:1 80:4 87:1 88:1 89:1 
ex56713|f 1:1 14:5 24:2 25:3 32:2 33:1 40:7 42:1 44:2 48:6 54:1 55:1 67:3 86:1 88:1 
ex56714|f 14:2 15:1 25:3 33:3 40:4 43:1 59:1 67:1 76:1 86:3 88:1 
ex56715|f 3:1 14:1 15:17 16:9 17:1 20:1 22:4 24:2 25:2 33:4 35:1 40:2 42:1 43:2 44:2 47:1 54:5 56:1 59:1 62:6 64:4 67:2 70:4 72:16 75:1 83:1 85:5 87:2 89:1 
ex56716|f 4:1 14:2 16:3 22:3 25:6 28:1 29:2 33:1 34:1 38:1 40:4 44:1 46:3 48:1 52:1 53:3 54:9 55:1 62:3 64:1 65:2 69:1 70:2 89:1 92:2 
ex56717|f 8:1 11:1 14:1 16:1 17:3 18:1 20:1 21:1 22:2 24:14 25:2 32:6 33:1 34:2 36:1 37:1 38:2 39:1 42:1 44:1 48:3 54:3 59:1 62:3 66:10 67:4 69:1 70:4 73:2 85:1 86:16 87:2 91:1 
ex56718|f 13:1 16:1 25:1 35:1 56:28 79:1 86:4 
ex56719|f 4:2 8:1 12:1 13:1 14:2 16:1 22:1 24:3 26:5 29:2 39:1 41:1 42:4 48:3 54:5 55:1 58:1 60:13 67:4 68:1 74:1 87:2 89:1 
ex56720|f 3:1 9:3 14:3 15:3 21:2 24:3 25:1 33:1 36:3 40:1 41:1 48:6 50:1 52:1 54:1 64:22 65:1 67:11 75:1 79:1 88:4 90:1 
ex56721|f 2:1 4:1 11:1 13:1 15:1 16:4 17:1 18:3 24:4 25:1 26:8 28:8 29:2 31:1 32:2 35:1 36:1 42:2 43:1 49:1 53:1 54:3 55:1 57:2 59:1 60:1 61:1 62:1 64:1 67:6 70:1 72:1 79:1 80:3 82:2 89:3 
ex56722|f 15:6 24:2 40:1 53:1 72:4 73:1 86:1 88:1 
ex56723|f 1:5 5:1 10:1 14:2 25:4 32:1 41:2 53:2 59:19 67:10 70:2 71:3 72:1 73:2 79:1 86:6 89:1 
ex56724|f 3:1 14:3 15:2 16:6 18:1 21:2 25:1 33:1 35:2 38:2 40:6 43:2 44:3 46:1 48:1 49:1 50:1 54:3 57:1 61:1 62:2 63:1 64:7 74:2 79:1 83:1 86:1 87:6 88:5 89:1 
ex56725|f 3:2 4:1 14:1 15:1 16:2 23:1 25:2 27:1 33:2 38:1 40:6 41:2 43:2 49:1 52:1 54:1 67:1 68:1 71:1 72:1 74:2 75:1 76:1 80:2 86:1 87:2 88:1 89:8 
ex56726|f 9:1 12:2 15:4 25:1 27:1 34:1 40:1 62:3 72:2 
ex56727|f 1:1 13:1 14:5 16:1 25:2 33:1 34:1 39:1 48:2 65:1 67:2 86:2 88:1 
ex56728|f 14:2 15:1 16:2 21:1 25:2 33:5 37:2 40:11 43:1 62:1 70:1 84:1 88:2 
ex56729|f 14:3 20:1 21:1 25:3 26:1 33:3 41:1 43:9 56:16 61:1 62:1 64:1 67:1 76:1 86:1 87:1 88:6 89:1 92:2 
ex56730|f 3:1 5:1 8:1 24:2 33:3 34:8 37:2 42:1 48:2 54:1 62:4 67:3 69:1 71:1 91:1 
ex56731|f 1:1 7:1 24:2 58:1 64:1 65:1 67:1 76:2 78:3 83:7 
ex56732|f 14:7 25:2 32:1 48:4 67:1 
ex56733|f 17:1 20:1 24:2 30:1 32:1 39:1 48:2 57:1 67:2 71:1 75:4 
ex56734|f 1:2 6:1 8:1 13:1 16:2 24:1 27:1 33:1 36:1 42:1 57:2 62:1 68:16 71:1 92:2 
ex56735|f 1:1 14:4 15:1 25:4 40:1 62:1 86:1 
ex56736|f 14:2 15:2 33:1 40:1 64:1 72:2 85:3 
ex56737|f 14:4 24:3 25:4 40:1 48:7 53:1 86:1 88:1 
ex56738|f 4:1 13:1 14:5 15:13 16:1 20:1 22:5 30:1 33:4 34:1 36:1 43:1 44:6 49:2 52:1 54:4 64:2 65:1 70:3 72:9 80:1 85:4 89:1 92:1 
ex56739|f 4:1 5:1 8:1 11:1 16:1 18:4 20:3 24:2 26:1 32:1 33:1 35:1 36:1 37:1 41:3 54:1 55:1 57:2 58:3 60:1 62:7 64:2 66:1 67:9 69:1 72:2 74:4 75:7 78:2 80:3 83:1 86:1 92:3 
ex56740|f 4:1 13:1 18:2 20:1 24:2 26:2 41:1 42:9 44:1 48:2 54:1 60:12 62:1 66:2 67:4 70:1 92:2 
ex56741|f 6:1 8:2 14:2 24:2 25:1 40:1 62:1 64:1 66:2 86:1 88:5 
ex56742|f 1:4 2:1 5:2 7:5 10:1 13:1 14:1 20:2 23:1 24:1 34:1 38:2 44:3 47:2 55:1 60:1 62:2 67:2 70:4 75:1 78:1 83:4 
ex56743|f 8:1 14:1 15:1 16:10 22:1 25:2 33:1 38:2 40:15 41:1 44:1 54:11 62:4 65:1 70:6 72:1 77:1 92:2 
ex56744|f 14:8 24:2 40:1 64:1 70:1 88:8 
ex56745|f 17:3 22:1 24:7 32:3 33:1 39:2 48:4 62:1 64:1 67:12 76:12 78:3 83:1 91:1 
ex56746|f 9:16 14:1 15:2 24:2 25:3 32:9 33:1 34:1 40:3 48:1 62:1 64:12 67:4 73:1 74:2 88:1 92:1 
ex56747|f 8:1 14:15 15:3 16:1 17:1 18:1 25:2 33:5 40:16 53:2 54:2 66:1 70:1 85:1 87:1 88:3 
ex56748|f 11:1 17:2 20:4 23:1 24:2 32:3 36:1 38:3 39:5 45:1 48:1 50:1 54:1 60:1 64:4 66:1 67:9 69:1 72:1 88:1 89:1 
ex56749|f 3:1 5:1 7:1 8:2 14:4 16:3 17:3 18:1 19:4 20:1 22:2 24:11 25:1 33:2 36:4 38:3 39:7 41:1 48:1 53:1 54:2 57:1 62:2 64:2 66:3 67:2 69:34 70:1 72:1 75:1 83:2 87:2 88:2 90:3 
ex56750|f 2:1 4:1 16:2 18:1 20:2 22:4 23:1 24:2 26:4 35:3 38:3 42:13 44:2 54:2 57:3 58:10 60:4 64:2 65:2 66:1 67:1 70:1 71:1 82:1 83:5 87:1 89:1 
ex56751|f 1:1 4:2 14:1 16:1 22:5 24:1 26:5 29:1 33:1 35:1 38:2 39:2 41:3 42:6 48:3 53:1 54:1 58:1 60:13 62:2 63:1 67:2 68:1 70:1 74:2 83:1 89:3 92:1 
ex56752|f 1:2 14:4 25:2 33:1 40:1 48:4 67:1 86:1 
ex56753|f 9:3 17:1 36:2 43:1 48:3 59:1 64:3 67:4 85:1 
ex56754|f 17:1 22:2 24:1 25:2 28:1 32:1 33:1 46:1 47:5 54:2 62:2 66:1 67:4 68:4 70:2 71:3 72:1 74:1 78:1 79:2 85:1 86:1 92:1 
ex56755|f 1:1 17:2 18:1 20:1 22:3 24:5 25:4 33:1 36:4 39:1 48:6 59:5 62:2 67:26 86:4 87:2 88:2 92:1 
ex56756|f 3:7 4:1 11:9 14:1 21:3 22:1 25:1 26:1 27:4 40:1 46:7 52:1 54:7 60:1 61:2 76:1 82:1 89:1 
ex56757|f 15:6 25:2 43:1 72:1 85:2 88:1 
ex56758|f 2:4 4:1 8:2 9:3 11:1 13:1 14:1 16:3 17:1 19:3 20:5 22:2 24:19 29:1 32:2 35:3 36:1 37:1 38:1 48:4 54:5 55:1 58:1 66:1 67:5 69:12 76:8 78:1 79:1 80:1 83:13 86:1 88:1 90:22 91:1 
ex56759|f 2:4 6:2 8:1 11:1 13:1 14:1 17:2 24:5 29:1 32:3 34:1 35:2 37:1 49:1 54:1 57:2 58:1 67:7 69:15 70:1 73:2 75:1 76:14 77:1 83:1 89:1 90:4 
ex56760|f 1:2 2:2 8:2 9:2 11:1 14:3 17:2 22:1 24:13 33:2 36:4 38:1 40:4 47:1 48:2 62:9 68:28 71:3 72:1 81:2 89:1 
ex56761|f 14:2 25:1 33:1 40:4 48:2 52:1 67:1 86:1 
ex56762|f 9:13 24:3 25:1 32:8 42:1 48:2 50:3 53:1 64:11 67:11 71:2 73:1 88:1 
ex56763|f 14:2 15:12 16:8 22:2 24:2 25:5 29:1 33:4 35:1 36:1 40:2 42:1 44:1 53:2 56:1 59:1 62:8 64:1 67:1 72:11 85:2 86:2 87:1 88:1 89:1 
ex56764|f 14:11 25:1 40:1 48:14 56:1 67:3 74:1 86:1 
ex56765|f 33:1 34:1 91:1 
ex56766|f 1:1 2:1 7:2 12:1 13:4 14:2 16:3 17:1 18:1 22:6 25:1 26:2 28:1 29:6 32:1 33:2 34:1 36:2 40:1 41:17 42:2 46:1 49:1 53:2 54:7 55:1 56:5 62:3 63:1 65:1 66:1 67:6 71:1 74:1 75:1 77:1 79:3 83:1 87:1 89:10 
ex56767|f 3:2 9:1 20:1 24:2 27:1 42:1 44:1 57:1 58:1 60:12 66:1 68:1 82:3 89:3 
ex56768|f 6:1 7:3 10:6 12:1 14:1 20:2 22:2 25:1 26:1 31:1 33:1 35:1 37:3 38:1 39:1 41:3 42:2 44:4 50:9 54:1 55:1 58:1 59:1 66:2 67:1 70:6 71:1 72:2 85:3 86:3 87:1 88:2 
ex56769|f 15:9 21:1 32:1 54:1 72:2 
ex56770|f 15:1 18:1 34:10 37:1 62:1 64:1 
ex56771|f 1:2 4:2 12:1 13:2 14:5 16:3 21:2 22:1 24:4 25:4 29:1 33:1 34:1 36:3 39:1 40:33 45:1 49:1 52:1 53:1 55:2 56:2 65:1 66:1 70:1 78:1 80:3 86:1 88:1 89:7 
ex56772|f 1:1 3:1 16:3 17:1 22:2 24:7 32:1 36:3 39:1 40:2 42:1 46:3 48:3 52:2 54:3 57:4 60:17 62:1 66:1 67:9 74:4 76:3 80:1 83:10 91:1 92:1 
ex56773|f 15:9 16:1 23:1 24:1 25:1 40:1 71:1 72:1 75:1 85:1 86:5 
ex56774|f 14:17 15:1 24:1 25:8 32:1 33:2 40:2 42:1 45:1 48:4 53:1 62:1 64:2 67:3 72:2 86:3 88:1 
ex56775|f 8:1 12:1 14:2 24:2 25:1 30:1 33:1 34:1 38:1 42:1 44:2 49:1 52:1 53:2 62:4 64:2 67:1 68:6 71:1 75:1 79:2 89:1 92:2 
ex56776|f 10:1 11:1 18:2 22:1 24:1 25:1 26:1 32:1 34:1 38:1 40:1 42:2 47:1 54:4 57:1 62:1 64:1 66:1 68:4 74:1 75:1 
ex56777|f 2:1 4:1 11:6 12:1 16:2 18:1 20:1 22:1 24:1 26:2 27:1 35:2 42:1 43:1 48:2 49:1 54:6 55:1 60:2 62:1 65:1 89:1 
ex56778|f 9:19 24:9 25:2 32:13 39:1 40:1 48:11 53:1 64:10 67:26 68:5 71:2 72:1 73:4 78:3 
ex56779|f 1:3 2:1 5:9 8:5 13:3 17:21 20:7 24:29 29:4 32:3 34:1 36:8 40:1 41:1 47:2 48:6 49:1 54:3 55:1 57:1 60:7 62:1 64:2 65:4 66:2 67:18 68:5 69:5 70:4 71:2 74:2 76:9 78:9 79:7 81:1 84:1 86:3 87:1 88:1 91:3 
ex56780|f 16:1 18:1 24:1 25:1 26:6 34:2 41:1 42:2 47:4 48:1 52:1 60:8 64:1 66:2 68:1 71:1 76:1 91:1 
ex56781|f 2:1 3:10 4:4 11:15 12:1 14:1 16:3 21:1 22:2 24:8 26:3 27:36 28:1 32:1 35:1 36:1 44:4 46:22 48:1 49:2 54:11 56:1 58:8 61:2 62:1 64:1 65:1 66:1 70:1 72:1 73:1 74:2 80:6 89:2 
ex56782|f 1:1 7:3 15:1 17:1 18:1 19:1 20:3 24:3 25:2 33:1 38:1 41:1 47:11 48:1 50:1 54:2 55:1 57:2 62:1 64:3 69:1 70:1 71:2 73:1 76:4 78:3 85:2 86:1 90:1 
ex56783|f 1:1 18:1 24:5 30:1 32:1 36:1 41:1 42:1 48:4 53:1 60:1 67:5 73:3 74:3 76:6 83:4 91:12 
ex56784|f 4:1 15:1 16:1 18:1 22:2 24:2 26:1 30:1 35:5 42:8 44:1 54:2 60:5 66:1 72:1 80:2 92:2 
ex56785|f 4:1 5:1 9:1 11:7 16:1 18:1 26:1 27:3 31:1 32:1 38:1 46:1 52:1 54:3 80:3 
ex56786|f 10:1 11:1 24:1 26:1 34:1 37:1 56:1 58:1 60:11 68:1 80:1 89:1 
ex56787|f 7:7 8:3 13:1 14:1 17:1 23:3 24:4 29:1 32:2 42:1 43:1 49:2 50:2 54:2 57:1 58:4 60:3 62:1 64:3 67:1 68:1 69:6 70:1 71:2 72:1 75:1 76:3 78:1 79:1 83:27 85:1 86:2 89:1 90:2 91:1 
ex56788|f 11:4 27:2 32:1 46:1 61:1 80:1 
ex56789|f 3:4 4:3 7:1 8:3 9:1 10:1 11:1 13:1 14:2 16:5 17:1 20:1 22:6 23:1 24:2 25:2 26:3 27:2 28:2 29:1 33:2 38:6 40:1 41:3 44:4 46:1 47:32 48:1 50:2 53:1 54:14 55:4 57:2 59:1 62:21 63:2 64:7 65:3 66:4 67:2 68:1 70:3 71:2 72:4 73:2 75:1 78:1 80:3 81:14 83:2 85:17 86:1 87:1 89:18 92:2 
ex56790|f 14:10 16:2 23:1 25:6 40:10 52:1 79:1 86:2 88:6 
ex56791|f 8:1 18:1 34:6 92:1 
ex56792|f 2:4 3:14 4:28 16:8 18:4 21:4 22:6 26:4 28:14 34:2 35:14 38:4 43:2 44:4 46:2 49:2 52:4 54:24 60:2 61:4 62:2 66:2 79:2 80:4 
ex56793|f 1:1 24:4 32:3 34:1 39:3 48:7 67:18 69:2 73:3 74:2 76:7 79:1 85:2 
ex56794|f 11:1 16:2 17:1 22:2 24:5 26:2 42:2 44:1 49:1 54:1 60:17 62:1 66:2 67:2 68:1 80:1 87:1 92:1 
ex56795|f 8:2 15:1 18:1 24:2 34:22 42:2 64:1 92:1 
ex56796|f 8:1 9:7 18:1 20:1 24:1 25:1 49:1 60:1 64:9 67:1 83:1 87:1 
ex56797|f 1:1 10:2 14:2 25:2 38:1 43:4 45:1 48:2 50:1 67:1 68:1 70:1 85:1 86:3 
